GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,EST_POSSESSIONS
Lineups,-1630198-1630598-1631096-1631114-1642349-,I. Joe - A. Wiggins - C. Holmgren - J. Williams - A. Mitchell,1610612760,OKC,3,3,0,1.0,25.0,118.7,125.9,83.5,83.6,35.2,42.3,0.76,3.17,24.7,0.167,0.767,0.5,0.111,0.628,0.65,107.6,104.36,86.97,54,0.712,2326,994,1,1,742,5019,5745,3966,5140,1157,3833,9453,6788,6860,9323,5167,5637,9614,4421,75200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-203924-1629014-1630166-1631101-1642270-,J. Grant - A. Simons - D. Avdija - S. Sharpe - D. Clingan,1610612757,POR,7,5,2,0.714,25.0,97.5,94.2,122.4,122.9,-25.0,-28.7,0.529,0.9,12.5,0.393,0.655,0.526,0.192,0.466,0.497,95.7,97.17,80.97,52,0.367,632,445,14449,6328,754,10416,11629,11961,9033,7286,10481,4861,9983,6534,12919,10202,11028,13403,10887,74100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1627751-1628449-1629628-1641711-1642347-,J. Poeltl - C. Boucher - R. Barrett - G. Dick - J. Shead,1610612761,TOR,11,4,7,0.364,25.0,139.1,134.5,100.7,96.2,38.4,38.3,0.9,3.86,30.0,0.4,0.72,0.578,0.127,0.71,0.709,101.1,105.12,87.6,55,0.657,282,634,17815,9352,755,3994,6812,4245,4182,951,1607,4440,7927,5159,10341,3689,4280,9233,5200,73975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-201142-203078-1626145-1626164-1626220-,K. Durant - B. Beal - T. Jones - D. Booker - R. O'Neale,1610612756,PHX,11,6,5,0.545,25.0,125.0,120.0,114.6,109.3,10.4,10.7,0.739,2.43,22.4,0.222,0.64,0.465,0.127,0.638,0.676,100.0,104.51,87.1,55,0.608,282,330,17546,7257,743,5842,9735,6645,5784,2195,4422,8527,10098,10026,10341,5038,4964,9557,5961,75090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-202681-1629023-1629029-1629655-1629656-,K. Irving - P. Washington - L. Dončić - D. Gafford - Q. Grimes,1610612742,DAL,8,7,1,0.875,25.0,123.4,124.1,104.5,103.6,19.0,20.5,0.4,1.11,13.2,0.444,0.655,0.554,0.167,0.569,0.595,105.0,105.18,87.65,54,0.553,518,243,5863,5880,741,5483,9162,5692,11319,5149,10393,4054,9983,5892,11750,6837,7250,9214,7066,75300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1630231-1641718-1641729-1642268-1642271-,K. Martin - K. George - B. Sensabaugh - I. Collier - K. Filipowski,1610612762,UTA,5,0,5,0.0,25.0,118.0,126.9,135.1,130.9,-17.1,-4.0,0.727,3.2,21.6,0.28,0.583,0.429,0.096,0.576,0.612,103.4,101.28,84.4,52,0.437,1130,10304,17546,10304,730,4955,12626,9648,5836,1145,4908,7239,10919,10866,8810,6621,6793,11349,9602,76070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1626162-1627824-1628997-1630178-1642272-,K. Oubre Jr. - G. Yabusele - C. Martin - T. Maxey - J. McCain,1610612755,PHI,3,1,2,0.333,25.0,122.1,119.2,119.7,121.2,2.5,-1.9,0.52,1.44,17.6,0.375,0.652,0.511,0.173,0.615,0.623,99.9,100.44,83.7,52,0.496,2326,3268,14449,9358,750,6135,11461,9509,9060,4647,7665,4948,9997,6809,12456,5637,6457,11839,8513,74550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1628379-1629634-1630217-1630583-1642377-,L. Kennard - B. Clarke - D. Bane - S. Aldama - J. Wells,1610612763,MEM,11,9,2,0.818,25.0,106.9,100.0,102.0,93.0,4.9,7.0,0.68,2.83,21.8,0.115,0.667,0.38,0.102,0.582,0.576,102.9,111.36,92.8,59,0.564,282,148,14449,5971,744,8136,6575,7048,6367,1876,4844,10108,8629,12367,9148,6525,7843,6434,6835,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1628374-1629012-1630548-1631117-1642268-,L. Markkanen - C. Sexton - J. Juzang - W. Kessler - I. Collier,1610612762,UTA,4,1,3,0.25,25.0,130.0,129.4,114.1,114.0,15.9,15.4,0.577,2.14,20.8,0.261,0.792,0.532,0.137,0.681,0.677,95.9,96.13,80.11,51,0.543,1573,3268,16438,9960,733,4689,10372,6237,8616,2400,5251,7443,6499,6415,10617,4139,4959,13809,7302,75650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1628374-1628381-1631117-1641718-1642268-,L. Markkanen - J. Collins - W. Kessler - K. George - I. Collier,1610612762,UTA,3,0,3,0.0,25.0,130.6,132.7,131.5,117.3,-0.9,15.4,0.68,3.4,20.7,0.433,0.72,0.564,0.096,0.556,0.586,96.3,100.94,84.11,52,0.494,2326,10304,16438,10304,752,4503,10968,6238,6367,1095,5315,4156,7927,5560,8810,7095,7519,11544,8523,74185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1627763-1628398-1641731-1642259-1642273-,M. Brogdon - K. Kuzma - B. Coulibaly - A. Sarr - K. George,1610612764,WAS,2,0,2,0.0,25.0,106.6,107.8,124.5,125.5,-17.9,-17.6,0.632,2.0,17.4,0.231,0.727,0.458,0.118,0.5,0.554,100.6,99.58,82.98,51,0.42,3725,10304,14449,10304,758,7649,12153,10942,7817,2447,7688,8453,7801,10175,9731,7932,8541,12257,9925,73750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1627763-1628398-1629673-1641731-1642259-,M. Brogdon - K. Kuzma - J. Poole - B. Coulibaly - A. Sarr,1610612764,WAS,3,0,3,0.0,25.0,86.6,79.6,108.8,110.9,-22.1,-31.3,0.556,1.25,14.7,0.16,0.731,0.451,0.148,0.464,0.482,100.0,103.11,85.92,54,0.36,2326,10304,16438,10304,727,11987,9935,12132,8831,4932,9440,9740,7783,10399,11329,10210,11209,10314,11003,76115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1629651-1629661-1630533-1630553-1630570-,N. Claxton - C. Johnson - Z. Williams - K. Johnson - T. Watford,1610612751,BKN,7,4,3,0.571,25.0,84.7,78.4,94.1,87.5,-9.3,-9.1,0.353,0.86,8.8,0.393,0.857,0.592,0.137,0.4,0.424,87.3,94.09,78.41,51,0.437,632,634,16438,7180,732,12031,6026,10073,11618,7304,12023,4861,5325,4955,10617,11263,12164,14652,9609,75755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1630534-1630567-1642347-1642367-1642419-,O. Agbaji - S. Barnes - J. Shead - J. Mogbo - J. Battle,1610612761,TOR,2,0,2,0.0,25.0,86.7,86.0,125.9,122.8,-39.2,-36.8,0.684,1.44,16.5,0.25,0.655,0.431,0.158,0.442,0.441,109.6,111.45,92.87,57,0.292,3725,10304,14449,10304,759,11127,11625,12670,6342,4647,8767,7492,9983,10864,11604,10571,11829,6409,12126,73650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1628384-1628404-1628969-1628973-1630574-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,4,2,2,0.5,25.0,122.6,126.9,130.0,116.7,-7.4,10.3,0.667,1.45,21.9,0.294,0.81,0.579,0.212,0.683,0.72,99.4,102.95,85.79,52,0.502,1573,1668,14449,7287,753,4955,10711,6688,6406,4642,4807,6933,5988,5135,13828,4101,4102,10356,8044,74135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-202331-203954-1627824-1628997-1630178-,P. George - J. Embiid - G. Yabusele - C. Martin - T. Maxey,1610612755,PHI,4,3,1,0.75,25.0,137.9,135.3,99.0,101.9,38.9,33.4,0.652,2.14,21.1,0.263,0.68,0.5,0.137,0.671,0.718,98.2,97.71,81.42,51,0.661,1573,994,5863,6106,731,3954,9086,4504,7656,2400,5143,7432,8587,6860,10617,4198,4122,13161,5170,75900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1630194-1631111-1631204-1631323-1641842-,P. Reed - W. Moore Jr. - M. Sasser - S. Fontecchio - R. Holland II,1610612765,DET,8,2,6,0.25,25.0,84.9,85.2,77.6,75.9,7.3,9.4,0.55,0.92,14.3,0.222,0.818,0.49,0.197,0.447,0.497,114.1,115.08,95.9,61,0.654,518,1668,17719,9960,751,11292,4966,6818,8918,7281,9482,8527,5894,9573,12965,10493,11027,5299,5237,74450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-201939-203110-1627741-1627780-1630541-,S. Curry - D. Green - B. Hield - G. Payton II - M. Moody,1610612744,GSW,12,9,3,0.75,25.0,139.1,133.3,107.7,93.5,31.4,39.8,0.9,5.4,30.7,0.182,0.571,0.372,0.088,0.686,0.708,103.3,113.28,94.4,57,0.623,240,148,16438,6106,735,4009,6621,4173,4182,296,1585,9350,10964,12603,8462,4086,4305,5790,5698,75635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-201939-203110-203471-203952-1630228-,S. Curry - D. Green - D. Schröder - A. Wiggins - J. Kuminga,1610612744,GSW,6,2,4,0.333,25.0,109.0,109.1,97.5,100.0,11.5,9.1,0.714,3.0,18.1,0.394,0.654,0.508,0.091,0.472,0.5,104.5,103.13,85.95,55,0.53,820,1668,17185,9358,729,7480,6913,6830,5921,1180,7457,4858,9991,6822,8492,10124,11008,10305,7565,76095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-203501-1630191-1630595-1631323-1641842-,T. Hardaway Jr. - I. Stewart - C. Cunningham - S. Fontecchio - R. Holland II,1610612765,DET,9,4,5,0.444,25.0,113.1,113.7,141.6,141.2,-28.5,-27.5,0.522,1.2,18.2,0.188,0.591,0.421,0.196,0.658,0.67,96.2,96.13,80.1,51,0.381,425,634,17546,9121,722,6921,13797,11841,9057,5033,7137,9308,10892,11270,12963,4723,5075,13810,10676,76400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1626145-1626164-1626220-1628960-1642345-,T. Jones - D. Booker - R. O'Neale - G. Allen - O. Ighodaro,1610612756,PHX,10,3,7,0.3,25.0,115.7,108.3,81.7,78.0,34.0,30.3,0.778,1.75,20.0,0.32,0.593,0.462,0.167,0.549,0.578,89.3,94.35,78.63,48,0.681,348,994,17815,9932,746,7593,5104,4914,5025,3890,5453,6624,10887,10059,11750,7328,7797,14574,4772,74785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-1626145-1626164-1626220-1642345-1642346-,T. Jones - D. Booker - R. O'Neale - O. Ighodaro - R. Dunn,1610612756,PHX,9,4,5,0.444,25.0,120.1,110.2,95.0,97.8,25.1,12.4,0.778,2.8,20.0,0.304,0.517,0.423,0.102,0.575,0.614,86.0,88.56,73.8,49,0.617,425,634,17546,9121,721,7350,6882,6539,5025,1881,5453,6777,11349,11250,9152,6628,6750,16181,5787,76420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-204456-1627783-1630167-1641716-1641767-,T. McConnell - P. Siakam - O. Toppin - J. Walker - B. Sheppard,1610612754,IND,8,5,3,0.625,25.0,120.0,110.3,98.6,100.0,21.5,10.3,0.654,2.43,21.3,0.217,0.783,0.5,0.121,0.622,0.636,109.5,113.22,94.35,58,0.563,518,445,16438,6980,756,7335,6913,6680,7645,2195,5118,8646,6575,6860,9866,5545,5997,5823,6864,73770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.083333333333336
Lineups,-202692-1626179-1629130-1631107-1642276-,A. Burks - T. Rozier - D. Robinson - N. Jović - K. Ware,1610612748,MIA,4,2,2,0.5,24.0,96.9,100.0,83.1,85.4,13.8,14.6,0.765,1.3,19.4,0.25,0.828,0.566,0.208,0.488,0.539,99.2,96.33,80.28,48,0.582,1573,1668,14449,7287,781,8136,5825,6306,5124,4909,6638,7492,5861,5533,13782,9978,8895,13758,6455,71750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203076-1626156-1630559-1631108-1642261-,A. Davis - D. Russell - A. Reaves - M. Christie - D. Knecht,1610612747,LAL,8,4,4,0.5,24.0,124.3,117.3,92.9,92.5,31.4,24.9,0.8,5.0,25.6,0.273,0.64,0.468,0.077,0.585,0.609,100.0,103.12,85.94,52,0.665,518,634,17185,7287,761,6324,6532,5411,4632,304,2689,7286,10098,9946,8035,6325,6858,10308,5147,73310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1628988-1629111-1630256-1631466-1641715-,A. Holiday - J. Landale - J. Tate - N. Williams - C. Whitmore,1610612745,HOU,6,5,1,0.833,24.0,125.1,115.7,137.5,142.9,-12.4,-27.2,0.579,2.2,16.2,0.273,0.593,0.449,0.098,0.588,0.639,99.3,101.19,84.33,51,0.435,820,445,5863,5915,788,6628,13849,11824,8600,2360,8829,7286,10887,10446,8843,6301,5937,11393,9629,71150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-201143-1628369-1628401-1628436-1630202-,A. Horford - J. Tatum - D. White - L. Kornet - P. Pritchard,1610612738,BOS,7,6,1,0.857,24.0,88.9,82.6,102.0,95.8,-13.2,-13.2,0.714,3.33,15.6,0.25,0.741,0.475,0.065,0.38,0.398,89.4,95.68,79.73,46,0.377,632,330,5863,5889,796,11588,6786,10475,5921,1103,9018,7492,7703,9800,7758,11717,12692,14064,10715,70735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1628971-1630530-1630631-1631255-1641722-,B. Brown - T. Murphy III - J. Alvarado - K. Matković - J. Hawkins,1610612740,NOP,5,3,2,0.6,24.0,82.4,80.8,111.4,111.8,-29.0,-31.0,0.6,1.13,13.4,0.194,0.708,0.418,0.154,0.389,0.429,102.7,103.55,86.29,52,0.28,1130,994,14449,7021,783,11698,10074,12115,8079,5135,10264,9280,8226,11317,11438,11603,12043,10109,12298,71615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203991-1629027-1629726-1630552-1630700-,C. Capela - T. Young - G. Mathews - J. Johnson - D. Daniels,1610612737,ATL,6,3,3,0.5,24.0,124.0,127.1,90.9,83.9,33.1,43.2,0.667,1.64,20.7,0.5,0.75,0.63,0.186,0.635,0.676,114.4,117.25,97.71,59,0.759,820,994,16438,7287,799,4949,5757,3893,6406,4139,5319,2142,6865,3920,12809,5094,4967,4683,3871,70620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203468-1628971-1630530-1641722-1642274-,C. McCollum - B. Brown - T. Murphy III - J. Hawkins - Y. Missi,1610612740,NOP,7,3,4,0.429,24.0,92.2,87.8,111.1,106.0,-18.9,-18.2,0.765,2.17,18.6,0.276,0.708,0.472,0.122,0.402,0.442,92.8,97.38,81.15,49,0.398,632,994,17185,9146,764,10940,9372,10998,5124,2384,7035,7273,8226,9861,9886,11262,11822,13298,10409,73200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-101108-203084-1629640-1630577-1641705-,C. Paul - H. Barnes - K. Johnson - J. Champagnie - V. Wembanyama,1610612759,SAS,8,4,4,0.5,24.0,106.3,106.0,117.8,114.3,-11.5,-8.3,0.65,2.17,17.8,0.37,0.652,0.5,0.12,0.457,0.511,98.9,100.59,83.82,50,0.511,518,634,17185,7287,791,7853,10383,9996,7665,2384,7541,5097,9997,6860,9843,10341,9678,11725,7941,70865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1629632-1629659-1630188-1631207-1641824-,C. White - T. Horton-Tucker - J. Smith - D. Terry - M. Buzelis,1610612741,CHI,6,1,5,0.167,24.0,89.7,88.1,86.9,83.9,2.8,4.2,0.579,0.92,15.1,0.115,0.818,0.508,0.203,0.5,0.531,111.3,114.27,95.22,59,0.548,820,3268,17546,10243,770,10932,5757,7269,8600,7281,9306,10108,5894,6822,13752,7932,9175,5516,7146,72460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203110-203952-1630228-1630322-1641764-,D. Green - A. Wiggins - J. Kuminga - L. Waters III - B. Podziemski,1610612744,GSW,2,0,2,0.0,24.0,104.2,108.0,115.5,111.5,-11.4,-3.5,0.833,1.67,20.0,0.323,0.708,0.491,0.18,0.511,0.531,103.0,102.95,85.79,50,0.458,3725,10304,14449,10304,785,7639,10062,9624,4402,3983,5453,6618,8226,9563,12585,7903,9174,10355,9206,71335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203926-1626168-1628368-1631099-1631165-,D. McDermott - T. Lyles - D. Fox - K. Murray - K. Ellis,1610612758,SAC,6,0,6,0.0,24.0,112.7,113.0,100.6,100.0,12.1,13.0,0.556,3.33,14.9,0.379,0.84,0.593,0.065,0.478,0.508,94.5,94.58,78.81,46,0.535,820,10304,17719,10304,792,6979,6913,6480,8831,1103,9383,4941,5554,4946,7758,10047,9797,14483,7461,70800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1627832-1628415-1630578-1631095-1631106-,F. VanVleet - D. Brooks - A. Sengun - J. Smith Jr. - T. Eason,1610612745,HOU,11,7,4,0.636,24.0,112.2,112.2,142.6,152.1,-30.4,-39.8,0.667,1.33,15.8,0.517,0.6,0.556,0.184,0.489,0.539,100.6,97.37,81.14,49,0.39,282,243,17185,6962,782,7124,14876,12819,6406,4744,8931,2141,10456,5688,12771,9973,8899,13300,10521,71725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1627777-1628386-1629622-1629636-1629660-,G. Niang - J. Allen - M. Strus - D. Garland - T. Jerome,1610612739,CLE,8,6,2,0.75,24.0,118.5,120.0,122.5,115.7,-4.0,4.3,0.75,3.0,25.0,0.182,0.696,0.444,0.12,0.63,0.617,98.3,100.51,83.76,50,0.494,518,330,14449,6106,771,5842,10650,7265,5155,1180,2709,9350,8421,10478,9843,5147,6616,11743,8537,72350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203084-1628380-1629640-1630170-1642264-,H. Barnes - Z. Collins - K. Johnson - D. Vassell - S. Castle,1610612759,SAS,7,2,5,0.286,24.0,133.4,125.5,110.9,107.5,22.5,17.9,0.565,3.25,18.6,0.261,0.652,0.457,0.078,0.62,0.641,99.1,103.71,86.43,51,0.533,632,1668,17546,9934,775,5035,9515,5951,8805,1132,7035,7443,9997,10212,8172,5565,5921,10014,7518,72200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1628392-1628983-1629652-1630198-1641717-,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - C. Wallace,1610612760,OKC,11,10,1,0.909,24.0,129.0,127.5,87.8,90.9,41.2,36.5,0.708,2.43,23.3,0.227,0.595,0.458,0.137,0.659,0.671,109.5,108.14,90.12,51,0.641,282,109,5863,5867,801,4902,6367,4339,6142,2195,4129,8501,10885,10202,10617,4714,5062,7807,5433,70575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1627759-1628369-1628401-1628436-1630573-,J. Brown - J. Tatum - D. White - L. Kornet - S. Hauser,1610612738,BOS,5,3,2,0.6,24.0,136.8,134.8,132.7,129.5,4.1,5.2,0.625,3.0,21.7,0.381,0.765,0.553,0.109,0.667,0.669,89.7,91.42,76.19,46,0.498,1130,994,14449,7021,790,3980,12504,7184,7853,1180,4848,4934,6796,5894,9301,4201,5084,15488,8501,70880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1627759-1628369-1628401-1629674-1630202-,J. Brown - J. Tatum - D. White - N. Queta - P. Pritchard,1610612738,BOS,10,6,4,0.6,24.0,119.6,110.2,115.5,114.3,4.1,-4.1,0.667,2.0,16.9,0.435,0.565,0.5,0.122,0.55,0.585,93.5,97.88,81.57,49,0.521,348,330,17185,7021,777,7350,10383,9654,6406,2447,7870,4151,11140,6860,9886,7239,7539,13076,7728,72085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203954-1626162-1627824-1630178-1642348-,J. Embiid - K. Oubre Jr. - G. Yabusele - T. Maxey - J. Edwards,1610612755,PHI,1,1,0,1.0,24.0,111.4,111.5,113.6,114.0,-2.3,-2.5,0.833,2.86,25.3,0.28,0.833,0.512,0.135,0.553,0.579,104.0,103.73,86.44,52,0.505,6830,3268,1,1,792,7166,10372,9543,4402,1872,2705,7239,5564,6793,10561,7209,7769,10010,8032,70800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-201935-202695-1627826-1627884-1629599-,J. Harden - K. Leonard - I. Zubac - D. Jones Jr. - A. Coffey,1610612746,LAC,6,4,2,0.667,24.0,115.6,118.4,113.1,111.8,2.5,6.6,0.636,2.33,21.5,0.111,0.75,0.447,0.122,0.615,0.642,102.5,101.93,84.94,49,0.544,820,634,14449,6411,798,6211,10074,7091,7757,2232,4936,10111,6865,10463,9886,5603,5903,11017,7283,70640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-201935-202695-1626181-1627826-1629599-,J. Harden - K. Leonard - N. Powell - I. Zubac - A. Coffey,1610612746,LAC,7,5,2,0.714,24.0,114.2,108.9,101.5,103.8,12.7,5.1,0.696,1.78,21.3,0.158,0.759,0.521,0.161,0.646,0.672,104.8,106.16,88.46,56,0.599,632,445,14449,6328,763,7557,9185,7194,6251,3878,5101,9744,6846,6671,11698,4866,5061,8751,6200,73250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-1629630-1630217-1631246-1641744-1642377-,J. Morant - D. Bane - V. Williams Jr. - Z. Edey - J. Wells,1610612763,MEM,3,1,2,0.333,24.0,110.0,111.8,103.9,104.1,6.0,7.7,0.714,2.5,18.1,0.486,0.808,0.623,0.118,0.429,0.468,101.1,100.21,83.51,51,0.557,2326,3268,14449,9358,780,7141,9207,6990,5921,2009,7457,3946,5996,4142,9731,10764,11396,11947,6972,71850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203937-1627741-1630228-1630541-1641764-,K. Anderson - B. Hield - J. Kuminga - M. Moody - B. Podziemski,1610612744,GSW,4,2,2,0.5,24.0,94.3,97.9,107.4,105.9,-13.1,-8.0,0.722,1.63,19.7,0.192,0.643,0.426,0.167,0.524,0.513,99.6,98.52,82.1,48,0.349,1573,1668,14449,7287,771,10228,9346,9972,5897,4147,6572,9287,10057,11230,11750,7750,9594,12793,11175,72350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203484-203914-1628976-1630175-1631094-,K. Caldwell-Pope - G. Harris - W. Carter Jr. - C. Anthony - P. Banchero,1610612753,ORL,7,3,4,0.429,24.0,63.6,64.0,117.1,115.4,-53.5,-51.4,0.5,1.2,9.1,0.27,0.645,0.441,0.1,0.277,0.306,99.7,100.12,83.44,50,0.066,632,994,17185,9146,760,13538,10607,13728,9077,5033,11849,7381,10049,10714,8851,13421,14092,11996,14242,73350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-203484-1628371-1629021-1630532-1641710-,K. Caldwell-Pope - J. Isaac - M. Wagner - F. Wagner - A. Black,1610612753,ORL,13,8,5,0.615,24.0,116.4,118.4,106.5,102.1,9.9,16.2,0.545,2.4,17.9,0.273,0.833,0.525,0.102,0.545,0.594,95.0,96.06,80.05,49,0.601,187,199,17546,7006,779,6211,9095,6190,8929,2208,7496,7286,5564,6592,9152,7368,7331,13821,6048,71955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-202681-202691-1629023-1629029-1630230-,K. Irving - K. Thompson - P. Washington - L. Dončić - N. Marshall,1610612742,DAL,4,1,3,0.25,24.0,128.3,123.1,115.3,111.3,13.0,11.8,0.72,2.57,24.3,0.182,0.667,0.419,0.135,0.674,0.683,103.2,107.2,89.33,52,0.494,1573,3268,16438,9960,802,5548,10054,6576,5916,1997,3860,9350,8629,11315,10561,4186,4836,8283,8535,70525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
Lineups,-202681-202691-203915-1629023-1641726-,K. Irving - K. Thompson - S. Dinwiddie - P. Washington - D. Lively II,1610612742,DAL,5,2,3,0.4,24.0,101.3,96.3,67.8,69.8,33.6,26.5,0.667,3.5,18.7,0.226,0.75,0.475,0.074,0.471,0.488,104.1,105.15,87.63,54,0.71,1130,1668,16438,9199,762,10290,4417,5173,6406,1006,7012,8518,6865,9800,8007,10126,11126,9226,4439,73265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
